"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Unit","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
136142,"Unknown","Unknown","Anabaena 277","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Anabaena",1163,"genus"
1095113,"Unknown","Unknown","Anabaena 37","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Anabaena",1163,"genus"
46234,"Unknown","Unknown","Anabaena 90","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Anabaena",1163,"genus"
54295,"Unknown","Unknown","Anabaena lemmermannii NC83/1","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Dolichospermum",748770,"genus"
88823,"Unknown","Unknown","Aphanizomenon 202","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Aphanizomenon",1175,"genus"
136082,"Unknown","Unknown","Aphanizomenon cf gracile 271","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Aphanizomenon gracile",54296,"species"
285684,"Unknown","Unknown","Aphanizomenon gracile 219","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Aphanizomenon gracile",54296,"species"
88824,"Unknown","Unknown","Aphanizomenon PCC 7905","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Aphanizomenon flos-aquae",1176,"species"
88825,"Unknown","Unknown","Aphanizomenon TR183","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Aphanizomenon flos-aquae",1176,"species"
235923,"Unknown","Unknown","Calothrix marchica PCC 7714","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Calothrix",1186,"genus"
265524,"Unknown","Unknown","Chaetoceros calcitrans CS-178","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Chaetoceros",49237,"genus"
184592,"Unknown","Unknown","Chaetoceros gracilis CS-176","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Chaetoceros",49237,"genus"
402395,"Unknown","Unknown","Chroomonas salina CS-174","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Chroomonas",3028,"genus"
254934,"Unknown","Unknown","Cryptomonas appendiculata 0","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Rhodomonas",37096,"genus"
195069,"Unknown","Unknown","Cryptomonas maculata 0","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Rhodomonas",37096,"genus"
70450,"Unknown","Unknown","Cryptomonas ovata","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Cryptomonas",3030,"genus"
29204,"Unknown","Unknown","Cyclotella cryptica 0","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Cyclotella",29203,"genus"
56107,"Unknown","Unknown","Cylindrospermum stagnale PCC 7417","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Cylindrospermum stagnale",142864,"species"
2856,"Unknown","Unknown","Cylindrotheca closterium 0","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Cylindrotheca",2852,"genus"
2853,"Unknown","Unknown","Cylindrotheca fusiformis","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Cylindrotheca",2852,"genus"
3046,"Unknown","Unknown","Dunaliella salina Dunal","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Dunaliella",3044,"genus"
3047,"Unknown","Unknown","Dunaliella tertiolecta CS-175","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Dunaliella",3044,"genus"
2880,"Unknown","Unknown","Ectocarpus siliculosus","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Ectocarpus",2879,"genus"
562,"Unknown","Unknown","Escherichia coli ML30","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Escherichia",561,"genus"
96908,"Unknown","Unknown","Eutreptia viridis","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Eutreptia",96907,"genus"
77925,"Unknown","Unknown","Hemiselmis brunnescens 0","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Hemiselmis",77924,"genus"
77926,"Unknown","Unknown","Hemiselmis rufescens 0","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Hemiselmis",77924,"genus"
2829,"Unknown","Unknown","Heterosigma akashiwo","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Heterosigma",2828,"genus"
37099,"Unknown","Unknown","Isochrysis galbana","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Isochrysis",37098,"genus"
37099,"Unknown","Unknown","Isochrysis galbana T-ISO","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Isochrysis",37098,"genus"
213610,"Unknown","Unknown","Microcystis 199","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Microcystis",1125,"genus"
133490,"Unknown","Unknown","Nannochloris atomus 251/6","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Picochlorum",249344,"genus"
133490,"Unknown","Unknown","Nannochloris atomus CS-183","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Picochlorum",249344,"genus"
133488,"Unknown","Unknown","Nannochloris maculata 251/3","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Picochlorum",249344,"genus"
72520,"Unknown","Unknown","Nannochloropsis gaditana B-3","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Nannochloropsis",5748,"genus"
43925,"Unknown","Unknown","Nannochloropsis oculata n-66","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Nannochloropsis",5748,"genus"
5749,"Unknown","Unknown","Nannochloropsis salina Hibberd","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius",NA,NA,NA,NA
913975,"Unknown","Unknown","Navicula pelliculosa FW-50","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fistulifera",880756,"genus"
265528,"Unknown","Unknown","Nitzschia thermalis 135-M","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Nitzschia",2857,"genus"
213632,"Unknown","Unknown","Nostoc 152","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Nostoc",1177,"genus"
63737,"Unknown","Unknown","Nostoc PCC 73102","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Nostoc punctiforme",272131,"species"
2832,"Unknown","Unknown","Pavlova lutheri CS-182","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius",NA,NA,NA,NA
454282,"Unknown","Unknown","Peridinium sociale","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Peridinium",2867,"genus"
2850,"Unknown","Unknown","Phaeodactylum tricornutum 74-M","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Phaeodactylum",2849,"genus"
235922,"Unknown","Unknown","Planktothrix 2","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Planktothrix agardhii",1160,"species"
97485,"Unknown","Unknown","Prymnesium parvum","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Prymnesium",35143,"genus"
354590,"Unknown","Unknown","Rhodomonas lens","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Rhodomonas",37096,"genus"
2843,"Unknown","Unknown","Skeletonema costatum CS-181","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Skeletonema",2842,"genus"
270643,"Unknown","Unknown","Tetraselmis suecica 66/4","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Tetraselmis",3164,"genus"
270643,"Unknown","Unknown","Tetraselmis suecica CS-187","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Tetraselmis",3164,"genus"
35128,"Unknown","Unknown","Thalassiosira pseudonana CS-173","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Thalassiosira",35127,"genus"
2981,"Unknown","Unknown","Tribonema aequale","growth temperature",20,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Tribonema",2980,"genus"
645,"Unknown","Unknown","Aeromonas salmonicida","growth temperature",20,"The Microbe Directory","exp","unknown","low","Celcius","species","Aeromonas",642,"genus"
34068,"Unknown","Unknown","Cycloclasticus pugetii","growth temperature",20,"The Microbe Directory","exp","unknown","low","Celcius","species","Cycloclasticus",34067,"genus"
498301,"Unknown","Unknown","Flavobacterium rivuli","growth temperature",20,"The Microbe Directory","exp","unknown","low","Celcius","species","Flavobacterium",237,"genus"
191579,"Unknown","Unknown","Fluviicola taffensis","growth temperature",20,"The Microbe Directory","exp","unknown","low","Celcius","species","Fluviicola",332102,"genus"
195907,"Unknown","Unknown","Gillisia limnaea","growth temperature",20,"The Microbe Directory","exp","unknown","low","Celcius","species","Gillisia",244698,"genus"
501023,"Unknown","Unknown","Glaciibacter superstes","growth temperature",20,"The Microbe Directory","exp","unknown","low","Celcius","species","Glaciibacter",501022,"genus"
423351,"Unknown","Unknown","Mucilaginibacter paludis","growth temperature",20,"The Microbe Directory","exp","unknown","low","Celcius","species","Mucilaginibacter",423349,"genus"
2118,"Unknown","Unknown","Mycoplasma mobile","growth temperature",20,"The Microbe Directory","exp","unknown","low","Celcius","species","Mesomycoplasma",2923352,"genus"
34,"Unknown","Unknown","Myxococcus xanthus","growth temperature",20,"The Microbe Directory","exp","unknown","low","Celcius","species","Myxococcus",32,"genus"
216465,"Unknown","Unknown","Polaromonas naphthalenivorans","growth temperature",20,"The Microbe Directory","exp","unknown","low","Celcius","species","Polaromonas",52972,"genus"
576610,"Unknown","Unknown","Polynucleobacter necessarius","growth temperature",20,"The Microbe Directory","exp","unknown","low","Celcius","species","Polynucleobacter",44013,"genus"
444922,"Unknown","Unknown","Psychromonas ossibalaenae","growth temperature",20,"The Microbe Directory","exp","unknown","low","Celcius","species","Psychromonas",67572,"genus"
1833,"Unknown","Unknown","Rhodococcus erythropolis","growth temperature",20,"The Microbe Directory","exp","unknown","low","Celcius","species","Rhodococcus",1827,"genus"
666,"Unknown","Unknown","Vibrio cholerae","growth temperature",20,"The Microbe Directory","exp","unknown","low","Celcius","species","Vibrio",662,"genus"
658062,"Unknown","Unknown","Candidatus Koribacter versatilis","growth temperature",20.5,"The Microbe Directory","exp","unknown","low","Celcius","species","Candidatus Koribacter",658061,"genus"
88139,"Unknown","Unknown","Modestobacter multiseptatus","growth temperature",20.5,"The Microbe Directory","exp","unknown","low","Celcius","species","Modestobacter",88138,"genus"
267375,"Unknown","Unknown","Pseudoalteromonas marina","growth temperature",20.5,"The Microbe Directory","exp","unknown","low","Celcius","species","Pseudoalteromonas",53246,"genus"
368407,"Unknown","NC_009051","Methanoculleus marisnigri JR1","growth temperature",21,"BacMap","exp","unknown","high","Celcius","strain","Methanoculleus marisnigri",2198,"species"
271155,"Unknown","Unknown","Flavobacterium antarcticum","growth temperature",21.2,"The Microbe Directory","exp","unknown","low","Celcius","species","Flavobacterium",237,"genus"
197222,"Unknown","Unknown","Glaciecola mesophila","growth temperature",21.5,"The Microbe Directory","exp","unknown","low","Celcius","species","Paraglaciecola",1621534,"genus"
380703,"Unknown","NC_008570","Aeromonas hydrophila subsp. hydrophila ATCC 7966","growth temperature",22,"BacMap","exp","unknown","high","Celcius","strain","Aeromonas hydrophila",644,"species"
259536,"Unknown","NC_007204","Psychrobacter arcticus 273-4","growth temperature",22,"BacMap","exp","unknown","high","Celcius","strain","Psychrobacter arcticus",334543,"species"
595494,"Unknown","NC_012691","Tolumonas auensis DSM 9187","growth temperature",22,"BacMap","exp","unknown","high","Celcius","strain","Tolumonas auensis",43948,"species"
294,"Unknown","Unknown","Pseudomonas fluorescens NCMB 129","growth temperature",22,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Pseudomonas",286,"genus"
260365,"Unknown","Unknown","Shewanella aquimarina JCM 12193","growth temperature",22,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Shewanella",22,"genus"
48935,"Unknown","Unknown","Sphingomonas aromaticivorans B0522","growth temperature",22,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Novosphingobium",165696,"genus"
48935,"Unknown","Unknown","Sphingomonas aromaticivorans B0695","growth temperature",22,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Novosphingobium",165696,"genus"
48935,"Unknown","Unknown","Sphingomonas aromaticivorans F199","growth temperature",22,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Novosphingobium",165696,"genus"
48937,"Unknown","Unknown","Sphingomonas stygia B0712","growth temperature",22,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius",NA,NA,NA,NA
48936,"Unknown","Unknown","Sphingomonas subterranea B0478","growth temperature",22,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Novosphingobium",165696,"genus"
